target_measurement_id,record_id,source_group_id,surface_group_id,target_liquid_id,target_contact_angle_deg,v4_split,has_independent_sfe,independent_sfe_dispersion_mj_m2,independent_sfe_polar_mj_m2,sample_id,prediction_mode,probe_measurement_ids,probe_liquid_ids,n_probes,target_liquid_removed,loo_sfe_feasible,loo_sfe_failure_reason,nnls_dispersion_mj_m2,nnls_polar_mj_m2,nnls_physical_prediction_deg
CA0327,CA0327,SRC001,SFC_4E9D8F5E0021,LIQ_0F4168490E,58.3,train,no,,,ZS_CA0327,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0327,CA0327,SRC001,SFC_4E9D8F5E0021,LIQ_0F4168490E,58.3,train,no,,,PA_CA0327,probe_assisted,CA0323;CA0324;CA0325;CA0326,LIQ_06B74E7F53;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,47.664284323810485,7.482591563692355,65.02365790053531
CA0328,CA0328,SRC001,SFC_AA2B954681B3,LIQ_06B74E7F53,4.7,train,no,,,ZS_CA0328,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0328,CA0328,SRC001,SFC_AA2B954681B3,LIQ_06B74E7F53,4.7,train,no,,,PA_CA0328,probe_assisted,CA0329;CA0330;CA0331;CA0332,LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,48.963392569433864,8.710866602754786,0.0
CA0329,CA0329,SRC001,SFC_AA2B954681B3,LIQ_53310FAFB3,12.5,train,no,,,ZS_CA0329,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0329,CA0329,SRC001,SFC_AA2B954681B3,LIQ_53310FAFB3,12.5,train,no,,,PA_CA0329,probe_assisted,CA0328;CA0330;CA0331;CA0332,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_6656B41AB7,4,yes,yes,,47.58175674680667,10.442425662772589,0.0
CA0330,CA0330,SRC001,SFC_AA2B954681B3,LIQ_6656B41AB7,8.1,train,no,,,ZS_CA0330,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0330,CA0330,SRC001,SFC_AA2B954681B3,LIQ_6656B41AB7,8.1,train,no,,,PA_CA0330,probe_assisted,CA0328;CA0329;CA0331;CA0332,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3,4,yes,yes,,43.96202219984031,10.876516910969976,30.623715392299427
CA0331,CA0331,SRC001,SFC_AA2B954681B3,LIQ_1BD1B94C09,10.9,train,no,,,ZS_CA0331,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0331,CA0331,SRC001,SFC_AA2B954681B3,LIQ_1BD1B94C09,10.9,train,no,,,PA_CA0331,probe_assisted,CA0328;CA0329;CA0330;CA0332,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,46.5009748313977,9.23679634064624,22.288637647367285
CA0332,CA0332,SRC001,SFC_AA2B954681B3,LIQ_0F4168490E,59.1,train,no,,,ZS_CA0332,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0332,CA0332,SRC001,SFC_AA2B954681B3,LIQ_0F4168490E,59.1,train,no,,,PA_CA0332,probe_assisted,CA0328;CA0329;CA0330;CA0331,LIQ_06B74E7F53;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,47.683551269204145,7.9612209844316775,63.939416582052424
CA0333,CA0333,SRC014,SFC_2D953D8FEA9A,LIQ_0F4168490E,72.8,train,yes,44.6,2.09,ZS_CA0333,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0333,CA0333,SRC014,SFC_2D953D8FEA9A,LIQ_0F4168490E,72.8,train,yes,44.6,2.09,PA_CA0333,probe_assisted,CA0334;CA0335,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,37.7541613187138,2.743756163586133,83.50418791109784
CA0334,CA0334,SRC014,SFC_2D953D8FEA9A,LIQ_6656B41AB7,43.6,train,yes,44.6,2.09,ZS_CA0334,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0334,CA0334,SRC014,SFC_2D953D8FEA9A,LIQ_6656B41AB7,43.6,train,yes,44.6,2.09,PA_CA0334,probe_assisted,CA0333;CA0335,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,24.499369891174524,11.344495190596698,67.11300982385023
CA0335,CA0335,SRC014,SFC_2D953D8FEA9A,LIQ_1BD1B94C09,55.1,train,yes,44.6,2.09,ZS_CA0335,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0335,CA0335,SRC014,SFC_2D953D8FEA9A,LIQ_1BD1B94C09,55.1,train,yes,44.6,2.09,PA_CA0335,probe_assisted,CA0333;CA0334,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,37.754161318713855,6.692722206042316,44.60036535020277
CA0336,CA0336,SRC014,SFC_AD3F4CCED3FF,LIQ_0F4168490E,105.4,train,yes,41.7,5.4,ZS_CA0336,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0336,CA0336,SRC014,SFC_AD3F4CCED3FF,LIQ_0F4168490E,105.4,train,yes,41.7,5.4,PA_CA0336,probe_assisted,CA0337;CA0338,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,21.047673272460056,2.9702684343649626,94.20903509751275
CA0337,CA0337,SRC014,SFC_AD3F4CCED3FF,LIQ_6656B41AB7,73.3,train,yes,41.7,5.4,ZS_CA0337,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0337,CA0337,SRC014,SFC_AD3F4CCED3FF,LIQ_6656B41AB7,73.3,train,yes,41.7,5.4,PA_CA0337,probe_assisted,CA0336;CA0338,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,33.26307987353393,0.0,51.80237830367567
CA0338,CA0338,SRC014,SFC_AD3F4CCED3FF,LIQ_1BD1B94C09,75.7,train,yes,41.7,5.4,ZS_CA0338,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0338,CA0338,SRC014,SFC_AD3F4CCED3FF,LIQ_1BD1B94C09,75.7,train,yes,41.7,5.4,PA_CA0338,probe_assisted,CA0336;CA0337,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,21.04767327246008,0.5535361169122046,84.27341328128384
CA0339,CA0339,SRC014,SFC_7311940ACDF8,LIQ_0F4168490E,96.4,train,yes,39.1,7.29,ZS_CA0339,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0339,CA0339,SRC014,SFC_7311940ACDF8,LIQ_0F4168490E,96.4,train,yes,39.1,7.29,PA_CA0339,probe_assisted,CA0340;CA0341,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,26.16058151928984,3.1099859002647436,89.88196652528451
CA0340,CA0340,SRC014,SFC_7311940ACDF8,LIQ_6656B41AB7,64.2,train,yes,39.1,7.29,ZS_CA0340,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0340,CA0340,SRC014,SFC_7311940ACDF8,LIQ_6656B41AB7,64.2,train,yes,39.1,7.29,PA_CA0340,probe_assisted,CA0339;CA0341,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,34.31214812383617,0.48879588773285454,49.93185502873232
CA0341,CA0341,SRC014,SFC_7311940ACDF8,LIQ_1BD1B94C09,68.5,train,yes,39.1,7.29,ZS_CA0341,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0341,CA0341,SRC014,SFC_7311940ACDF8,LIQ_1BD1B94C09,68.5,train,yes,39.1,7.29,PA_CA0341,probe_assisted,CA0339;CA0340,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,26.160581519289874,1.4038829489270581,73.76815899025884
CA0342,CA0342,SRC014,SFC_7A3F6303565B,LIQ_0F4168490E,92.3,train,yes,36.9,8.61,ZS_CA0342,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0342,CA0342,SRC014,SFC_7A3F6303565B,LIQ_0F4168490E,92.3,train,yes,36.9,8.61,PA_CA0342,probe_assisted,CA0343;CA0344,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,32.64250332002252,1.5042917457609557,91.5193247468563
CA0343,CA0343,SRC014,SFC_7A3F6303565B,LIQ_6656B41AB7,52.9,train,yes,36.9,8.61,ZS_CA0343,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0343,CA0343,SRC014,SFC_7A3F6303565B,LIQ_6656B41AB7,52.9,train,yes,36.9,8.61,PA_CA0343,probe_assisted,CA0342;CA0344,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,33.66870158854624,1.2074163642443514,51.08156715663334
CA0344,CA0344,SRC014,SFC_7A3F6303565B,LIQ_1BD1B94C09,65.5,train,yes,36.9,8.61,ZS_CA0344,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0344,CA0344,SRC014,SFC_7A3F6303565B,LIQ_1BD1B94C09,65.5,train,yes,36.9,8.61,PA_CA0344,probe_assisted,CA0342;CA0343,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,32.642503320022556,1.3388483190339275,66.15520506507315
CA0345,CA0345,SRC014,SFC_54D3CCF77E3A,LIQ_0F4168490E,102.9,train,yes,31.8,3.67,ZS_CA0345,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0345,CA0345,SRC014,SFC_54D3CCF77E3A,LIQ_0F4168490E,102.9,train,yes,31.8,3.67,PA_CA0345,probe_assisted,CA0346;CA0347,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,16.531026387165998,4.789325803826601,92.81514075321031
CA0346,CA0346,SRC014,SFC_54D3CCF77E3A,LIQ_6656B41AB7,81.9,train,yes,31.8,3.67,ZS_CA0346,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0346,CA0346,SRC014,SFC_54D3CCF77E3A,LIQ_6656B41AB7,81.9,train,yes,31.8,3.67,PA_CA0346,probe_assisted,CA0345;CA0347,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,27.095744399441923,0.30898088792614214,62.57039413333749
CA0347,CA0347,SRC014,SFC_54D3CCF77E3A,LIQ_1BD1B94C09,78.2,train,yes,31.8,3.67,ZS_CA0347,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0347,CA0347,SRC014,SFC_54D3CCF77E3A,LIQ_1BD1B94C09,78.2,train,yes,31.8,3.67,PA_CA0347,probe_assisted,CA0345;CA0346,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,16.53102638716603,1.6922788046874984,85.92356579637656
CA0348,CA0348,SRC014,SFC_66EE1063F64A,LIQ_0F4168490E,97.4,train,yes,36.5,6.43,ZS_CA0348,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0348,CA0348,SRC014,SFC_66EE1063F64A,LIQ_0F4168490E,97.4,train,yes,36.5,6.43,PA_CA0348,probe_assisted,CA0349;CA0350,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,25.41723352937874,3.6952423148353364,88.63482333685124
CA0349,CA0349,SRC014,SFC_66EE1063F64A,LIQ_6656B41AB7,65.5,train,yes,36.5,6.43,ZS_CA0349,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0349,CA0349,SRC014,SFC_66EE1063F64A,LIQ_6656B41AB7,65.5,train,yes,36.5,6.43,PA_CA0349,probe_assisted,CA0348;CA0350,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,36.48489400760271,0.24150496153402587,45.977453435098056
CA0350,CA0350,SRC014,SFC_66EE1063F64A,LIQ_1BD1B94C09,68.0,train,yes,36.5,6.43,ZS_CA0350,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0350,CA0350,SRC014,SFC_66EE1063F64A,LIQ_1BD1B94C09,68.0,train,yes,36.5,6.43,PA_CA0350,probe_assisted,CA0348;CA0349,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,25.41723352937877,1.3096360812255692,75.06745399002624
CA0351,CA0351,SRC014,SFC_7D389175DB70,LIQ_0F4168490E,90.3,train,yes,35.6,4.6,ZS_CA0351,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0351,CA0351,SRC014,SFC_7D389175DB70,LIQ_0F4168490E,90.3,train,yes,35.6,4.6,PA_CA0351,probe_assisted,CA0352;CA0353,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,23.37737258473231,2.755547243122395,93.10308958211074
CA0352,CA0352,SRC014,SFC_7D389175DB70,LIQ_6656B41AB7,69.1,train,yes,35.6,4.6,ZS_CA0352,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0352,CA0352,SRC014,SFC_7D389175DB70,LIQ_6656B41AB7,69.1,train,yes,35.6,4.6,PA_CA0352,probe_assisted,CA0351;CA0353,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,20.38561440876909,4.487654350862398,74.51704739982269
CA0353,CA0353,SRC014,SFC_7D389175DB70,LIQ_1BD1B94C09,73.1,train,yes,35.6,4.6,ZS_CA0353,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0353,CA0353,SRC014,SFC_7D389175DB70,LIQ_1BD1B94C09,73.1,train,yes,35.6,4.6,PA_CA0353,probe_assisted,CA0351;CA0352,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,23.377372584732328,3.6450885902266807,70.84269830412907
CA0354,CA0354,SRC014,SFC_B1FAE164CF82,LIQ_0F4168490E,81.0,train,yes,45.0,0.37,ZS_CA0354,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0354,CA0354,SRC014,SFC_B1FAE164CF82,LIQ_0F4168490E,81.0,train,yes,45.0,0.37,PA_CA0354,probe_assisted,CA0355;CA0356,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,40.699118097839346,1.9207607861686735,84.82374746479232
CA0355,CA0355,SRC014,SFC_B1FAE164CF82,LIQ_6656B41AB7,37.8,train,yes,45.0,0.37,ZS_CA0355,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0355,CA0355,SRC014,SFC_B1FAE164CF82,LIQ_6656B41AB7,37.8,train,yes,45.0,0.37,PA_CA0355,probe_assisted,CA0354;CA0356,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,35.3583399798163,4.026851787536687,48.043313462268635
CA0356,CA0356,SRC014,SFC_B1FAE164CF82,LIQ_1BD1B94C09,54.4,train,yes,45.0,0.37,ZS_CA0356,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0356,CA0356,SRC014,SFC_B1FAE164CF82,LIQ_1BD1B94C09,54.4,train,yes,45.0,0.37,PA_CA0356,probe_assisted,CA0354;CA0355,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,40.69911809783938,2.9701508129554206,50.739210473187846
CA0357,CA0357,SRC014,SFC_F13264E1CC9A,LIQ_0F4168490E,75.2,train,yes,41.5,0.59,ZS_CA0357,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0357,CA0357,SRC014,SFC_F13264E1CC9A,LIQ_0F4168490E,75.2,train,yes,41.5,0.59,PA_CA0357,probe_assisted,CA0358;CA0359,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,27.941608181627924,11.564350576640352,69.8049135758857
CA0358,CA0358,SRC014,SFC_F13264E1CC9A,LIQ_6656B41AB7,61.1,train,yes,41.5,0.59,ZS_CA0358,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0358,CA0358,SRC014,SFC_F13264E1CC9A,LIQ_6656B41AB7,61.1,train,yes,41.5,0.59,PA_CA0358,probe_assisted,CA0357;CA0359,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,34.49724518890217,6.548454859014305,49.59955923516204
CA0359,CA0359,SRC014,SFC_F13264E1CC9A,LIQ_1BD1B94C09,49.5,train,yes,41.5,0.59,ZS_CA0359,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0359,CA0359,SRC014,SFC_F13264E1CC9A,LIQ_1BD1B94C09,49.5,train,yes,41.5,0.59,PA_CA0359,probe_assisted,CA0357;CA0358,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,27.941608181627934,8.661662893539782,54.50216262482262
CA0360,CA0360,SRC020,SFC_9D7026B7F20A,LIQ_0F4168490E,89.2,validation,no,,,ZS_CA0360,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0360,CA0360,SRC020,SFC_9D7026B7F20A,LIQ_0F4168490E,89.2,validation,no,,,PA_CA0360,probe_assisted,CA0361;CA0362,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,35.546930053575664,0.2673140088887848,97.68915381137344
CA0361,CA0361,SRC020,SFC_9D7026B7F20A,LIQ_1BD1B94C09,68.8,validation,no,,,ZS_CA0361,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0361,CA0361,SRC020,SFC_9D7026B7F20A,LIQ_1BD1B94C09,68.8,validation,no,,,PA_CA0361,probe_assisted,CA0360;CA0362,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,35.546930053575686,1.6133158387299162,61.65193900402727
CA0362,CA0362,SRC020,SFC_9D7026B7F20A,LIQ_6656B41AB7,47.7,validation,no,,,ZS_CA0362,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0362,CA0362,SRC020,SFC_9D7026B7F20A,LIQ_6656B41AB7,47.7,validation,no,,,PA_CA0362,probe_assisted,CA0360;CA0361,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,24.95204102492674,3.618879557819166,66.31628992213804
CA0363,CA0363,SRC020,SFC_3BF005A262A4,LIQ_0F4168490E,70.2,validation,no,,,ZS_CA0363,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0363,CA0363,SRC020,SFC_3BF005A262A4,LIQ_0F4168490E,70.2,validation,no,,,PA_CA0363,probe_assisted,CA0364;CA0365,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,48.96922587095744,0.6338244147538593,86.9155944584917
CA0364,CA0364,SRC020,SFC_3BF005A262A4,LIQ_1BD1B94C09,51.2,validation,no,,,ZS_CA0364,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0364,CA0364,SRC020,SFC_3BF005A262A4,LIQ_1BD1B94C09,51.2,validation,no,,,PA_CA0364,probe_assisted,CA0363;CA0365,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,48.96922587095745,5.055433799412411,32.33939729431292
CA0365,CA0365,SRC020,SFC_3BF005A262A4,LIQ_6656B41AB7,15.5,validation,no,,,ZS_CA0365,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0365,CA0365,SRC020,SFC_3BF005A262A4,LIQ_6656B41AB7,15.5,validation,no,,,PA_CA0365,probe_assisted,CA0363;CA0364,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,26.350351863717737,12.023291968615801,63.86885118533131
CA0366,CA0366,SRC020,SFC_5EBD6486C99B,LIQ_0F4168490E,56.0,validation,no,,,ZS_CA0366,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0366,CA0366,SRC020,SFC_5EBD6486C99B,LIQ_0F4168490E,56.0,validation,no,,,PA_CA0366,probe_assisted,CA0367;CA0368,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,49.920569462934864,2.7936509090014385,76.45492614642026
CA0367,CA0367,SRC020,SFC_5EBD6486C99B,LIQ_1BD1B94C09,39.4,validation,no,,,ZS_CA0367,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0367,CA0367,SRC020,SFC_5EBD6486C99B,LIQ_1BD1B94C09,39.4,validation,no,,,PA_CA0367,probe_assisted,CA0366;CA0368,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,49.92056946293493,11.074684025945114,0.0
CA0368,CA0368,SRC020,SFC_5EBD6486C99B,LIQ_6656B41AB7,10.7,validation,no,,,ZS_CA0368,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0368,CA0368,SRC020,SFC_5EBD6486C99B,LIQ_6656B41AB7,10.7,validation,no,,,PA_CA0368,probe_assisted,CA0366;CA0367,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,24.391888275281058,22.261909627240012,67.30256408521566
CA0369,CA0369,SRC020,SFC_8C9D5E267A39,LIQ_0F4168490E,61.5,validation,no,,,ZS_CA0369,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0369,CA0369,SRC020,SFC_8C9D5E267A39,LIQ_0F4168490E,61.5,validation,no,,,PA_CA0369,probe_assisted,CA0370;CA0371,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,49.75000126288615,1.3868293838334116,82.1960723706028
CA0370,CA0370,SRC020,SFC_8C9D5E267A39,LIQ_1BD1B94C09,45.9,validation,no,,,ZS_CA0370,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0370,CA0370,SRC020,SFC_8C9D5E267A39,LIQ_1BD1B94C09,45.9,validation,no,,,PA_CA0370,probe_assisted,CA0369;CA0371,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,49.75000126288618,8.512585973446198,16.77486598471369
CA0371,CA0371,SRC020,SFC_8C9D5E267A39,LIQ_6656B41AB7,11.7,validation,no,,,ZS_CA0371,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0371,CA0371,SRC020,SFC_8C9D5E267A39,LIQ_6656B41AB7,11.7,validation,no,,,PA_CA0371,probe_assisted,CA0369;CA0370,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,23.227222858479667,19.168240389468643,69.36741717771785
CA0372,CA0372,SRC020,SFC_9EBDC478F1D0,LIQ_0F4168490E,0.1,validation,no,,,ZS_CA0372,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0372,CA0372,SRC020,SFC_9EBDC478F1D0,LIQ_0F4168490E,0.1,validation,no,,,PA_CA0372,probe_assisted,CA0373;CA0374,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,48.4499130663689,11.113217621597615,56.84688025577649
CA0373,CA0373,SRC020,SFC_9EBDC478F1D0,LIQ_1BD1B94C09,0.1,validation,no,,,ZS_CA0373,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0373,CA0373,SRC020,SFC_9EBDC478F1D0,LIQ_1BD1B94C09,0.1,validation,no,,,PA_CA0373,probe_assisted,CA0372;CA0374,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,48.449913066368936,31.845832987438957,0.0
CA0374,CA0374,SRC020,SFC_9EBDC478F1D0,LIQ_6656B41AB7,17.6,validation,no,,,ZS_CA0374,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0374,CA0374,SRC020,SFC_9EBDC478F1D0,LIQ_6656B41AB7,17.6,validation,no,,,PA_CA0374,probe_assisted,CA0372;CA0373,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,15.963635219975632,57.48392509016165,83.04147594379248
CA0375,CA0375,SRC020,SFC_500FB1C18BA7,LIQ_0F4168490E,0.1,validation,no,,,ZS_CA0375,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0375,CA0375,SRC020,SFC_500FB1C18BA7,LIQ_0F4168490E,0.1,validation,no,,,PA_CA0375,probe_assisted,CA0376;CA0377,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,46.80857518604923,12.278177751242609,55.594175135472206
CA0376,CA0376,SRC020,SFC_500FB1C18BA7,LIQ_1BD1B94C09,0.1,validation,no,,,ZS_CA0376,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0376,CA0376,SRC020,SFC_500FB1C18BA7,LIQ_1BD1B94C09,0.1,validation,no,,,PA_CA0376,probe_assisted,CA0375;CA0377,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,46.808575186049254,32.729376978266636,0.0
CA0377,CA0377,SRC020,SFC_500FB1C18BA7,LIQ_6656B41AB7,23.1,validation,no,,,ZS_CA0377,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0377,CA0377,SRC020,SFC_500FB1C18BA7,LIQ_6656B41AB7,23.1,validation,no,,,PA_CA0377,probe_assisted,CA0375;CA0376,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,15.963635219975632,57.48392509016165,83.04147594379248
CA0378,CA0378,SRC020,SFC_463017990582,LIQ_0F4168490E,0.1,validation,no,,,ZS_CA0378,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0378,CA0378,SRC020,SFC_463017990582,LIQ_0F4168490E,0.1,validation,no,,,PA_CA0378,probe_assisted,CA0379;CA0380,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,47.985199170073535,11.435154969400845,56.49622488765749
CA0379,CA0379,SRC020,SFC_463017990582,LIQ_1BD1B94C09,0.1,validation,no,,,ZS_CA0379,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0379,CA0379,SRC020,SFC_463017990582,LIQ_1BD1B94C09,0.1,validation,no,,,PA_CA0379,probe_assisted,CA0378;CA0380,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,47.985199170073564,32.09323020182796,0.0
CA0380,CA0380,SRC020,SFC_463017990582,LIQ_6656B41AB7,19.3,validation,no,,,ZS_CA0380,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0380,CA0380,SRC020,SFC_463017990582,LIQ_6656B41AB7,19.3,validation,no,,,PA_CA0380,probe_assisted,CA0378;CA0379,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,15.963635219975632,57.48392509016165,83.04147594379248
CA0381,CA0381,SRC020,SFC_EA6FE64D72B2,LIQ_0F4168490E,0.1,validation,no,,,ZS_CA0381,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0381,CA0381,SRC020,SFC_EA6FE64D72B2,LIQ_0F4168490E,0.1,validation,no,,,PA_CA0381,probe_assisted,CA0382;CA0383,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,47.00666818632129,12.133405863434078,55.747505049516484
CA0382,CA0382,SRC020,SFC_EA6FE64D72B2,LIQ_1BD1B94C09,0.1,validation,no,,,ZS_CA0382,zero_shot,,,0,no,no,zero_shot_not_applicable,0.0,0.0,0.0
CA0382,CA0382,SRC020,SFC_EA6FE64D72B2,LIQ_1BD1B94C09,0.1,validation,no,,,PA_CA0382,probe_assisted,CA0381;CA0383,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,47.00666818632128,32.62128320755594,0.0
